dates,symbol,open,close,high,low,volume,adj_close
2018-01-19 00:00:00,BCH-USD,1740.1700439453125,1769.6199951171875,1870.780029296875,1723.8699951171875,743246976.0,1769.6199951171875
2018-01-20 00:00:00,BCH-USD,1784.260009765625,2032.1199951171875,2124.449951171875,1780.449951171875,1116240000.0,2032.1199951171875
2018-01-21 00:00:00,BCH-USD,2033.699951171875,1776.6400146484375,2033.699951171875,1733.989990234375,745179008.0,1776.6400146484375
2018-01-22 00:00:00,BCH-USD,1794.4599609375,1621.9200439453125,1815.4200439453125,1525.5,681350016.0,1621.9200439453125
2018-01-23 00:00:00,BCH-USD,1623.1400146484375,1621.4599609375,1700.3399658203125,1504.719970703125,578984000.0,1621.4599609375
2018-01-24 00:00:00,BCH-USD,1622.1500244140625,1639.1300048828125,1703.3399658203125,1575.4200439453125,488160992.0,1639.1300048828125
2018-01-25 00:00:00,BCH-USD,1661.0400390625,1642.1199951171875,1707.699951171875,1611.0400390625,522193984.0,1642.1199951171875
2018-01-26 00:00:00,BCH-USD,1637.18994140625,1603.9000244140625,1678.6300048828125,1500.3699951171875,594667008.0,1603.9000244140625
2018-01-27 00:00:00,BCH-USD,1602.5,1628.6300048828125,1665.81005859375,1567.780029296875,441742016.0,1628.6300048828125
2018-01-28 00:00:00,BCH-USD,1636.4100341796875,1746.25,1762.3399658203125,1636.4100341796875,580544000.0,1746.25
2018-01-29 00:00:00,BCH-USD,1745.3599853515625,1657.1400146484375,1763.239990234375,1638.3299560546875,362212992.0,1657.1400146484375
2018-01-30 00:00:00,BCH-USD,1657.68994140625,1470.550048828125,1662.0699462890625,1468.1700439453125,649822976.0,1470.550048828125
2018-01-31 00:00:00,BCH-USD,1470.739990234375,1486.8900146484375,1522.8699951171875,1406.25,729209024.0,1486.8900146484375
2018-02-01 00:00:00,BCH-USD,1491.1199951171875,1274.3499755859375,1503.300048828125,1214.8800048828125,678019968.0,1274.3499755859375
2018-02-02 00:00:00,BCH-USD,1272.5,1191.1400146484375,1272.5,980.7760009765625,896665984.0,1191.1400146484375
2018-02-03 00:00:00,BCH-USD,1194.22998046875,1272.5,1314.4300537109375,1072.8299560546875,453100992.0,1272.5
2018-02-04 00:00:00,BCH-USD,1273.1700439453125,1165.3800048828125,1286.97998046875,1101.31005859375,656033984.0,1165.3800048828125
2018-02-05 00:00:00,BCH-USD,1159.8900146484375,887.4130249023438,1172.699951171875,839.9520263671875,568116992.0,887.4130249023438
2018-02-06 00:00:00,BCH-USD,890.9660034179688,974.5250244140625,978.9119873046875,764.0180053710938,777420032.0,974.5250244140625
2018-02-07 00:00:00,BCH-USD,971.0759887695312,957.9600219726562,1040.489990234375,902.4929809570312,866222016.0,957.9600219726562
2018-02-08 00:00:00,BCH-USD,951.5670166015625,1284.56005859375,1345.199951171875,951.5670166015625,2203709952.0,1284.56005859375
2018-02-09 00:00:00,BCH-USD,1273.8699951171875,1312.1099853515625,1342.4100341796875,1206.3900146484375,1133760000.0,1312.1099853515625
2018-02-10 00:00:00,BCH-USD,1311.989990234375,1257.31005859375,1394.81005859375,1215.719970703125,734606016.0,1257.31005859375
2018-02-11 00:00:00,BCH-USD,1255.5899658203125,1217.6400146484375,1306.199951171875,1197.8699951171875,651555008.0,1217.6400146484375
2018-02-12 00:00:00,BCH-USD,1222.4300537109375,1283.9100341796875,1302.6600341796875,1222.4300537109375,466212992.0,1283.9100341796875
2018-02-13 00:00:00,BCH-USD,1285.22998046875,1231.97998046875,1289.4200439453125,1205.72998046875,442663008.0,1231.97998046875
2018-02-14 00:00:00,BCH-USD,1229.1800537109375,1362.27001953125,1384.06005859375,1229.1800537109375,629852032.0,1362.27001953125
2018-02-15 00:00:00,BCH-USD,1358.6500244140625,1375.81005859375,1400.7099609375,1330.1800537109375,502454016.0,1375.81005859375
2018-02-16 00:00:00,BCH-USD,1373.1600341796875,1552.199951171875,1558.6600341796875,1369.6800537109375,961009984.0,1552.199951171875
2018-02-17 00:00:00,BCH-USD,1548.47998046875,1551.3900146484375,1568.6400146484375,1517.1400146484375,641718976.0,1551.3900146484375
2018-02-18 00:00:00,BCH-USD,1552.0999755859375,1487.4599609375,1641.4000244140625,1428.489990234375,907873024.0,1487.4599609375
2018-02-19 00:00:00,BCH-USD,1483.3399658203125,1534.77001953125,1553.81005859375,1483.3399658203125,578905984.0,1534.77001953125
2018-02-20 00:00:00,BCH-USD,1543.27001953125,1418.72998046875,1569.030029296875,1414.3499755859375,820947008.0,1418.72998046875
2018-02-21 00:00:00,BCH-USD,1412.8499755859375,1308.4599609375,1423.93994140625,1293.469970703125,575353984.0,1308.4599609375
2018-02-22 00:00:00,BCH-USD,1304.6600341796875,1219.489990234375,1350.3399658203125,1194.050048828125,475079008.0,1219.489990234375
2018-02-23 00:00:00,BCH-USD,1217.3599853515625,1270.7099609375,1319.3299560546875,1161.4200439453125,492542016.0,1270.7099609375
2018-02-24 00:00:00,BCH-USD,1266.56005859375,1193.27001953125,1309.3800048828125,1149.47998046875,413263008.0,1193.27001953125
2018-02-25 00:00:00,BCH-USD,1191.3499755859375,1178.0999755859375,1210.199951171875,1143.0699462890625,362664992.0,1178.0999755859375
2018-02-26 00:00:00,BCH-USD,1177.5799560546875,1250.56005859375,1274.8599853515625,1149.43994140625,460182016.0,1250.56005859375
2018-02-27 00:00:00,BCH-USD,1255.449951171875,1246.6600341796875,1297.68994140625,1231.989990234375,420912000.0,1246.6600341796875
2018-02-28 00:00:00,BCH-USD,1243.260009765625,1204.1600341796875,1275.6600341796875,1204.1600341796875,375300992.0,1204.1600341796875
2018-03-01 00:00:00,BCH-USD,1204.8399658203125,1291.9200439453125,1303.449951171875,1195.030029296875,482240000.0,1291.9200439453125
2018-03-02 00:00:00,BCH-USD,1284.949951171875,1275.1800537109375,1303.6600341796875,1255.3699951171875,421497984.0,1275.1800537109375
2018-03-03 00:00:00,BCH-USD,1274.6700439453125,1270.3800048828125,1302.800048828125,1257.760009765625,371664000.0,1270.3800048828125
2018-03-04 00:00:00,BCH-USD,1267.8599853515625,1289.0799560546875,1289.719970703125,1225.0999755859375,367584000.0,1289.0799560546875
2018-03-05 00:00:00,BCH-USD,1287.0999755859375,1268.030029296875,1291.8800048828125,1268.030029296875,350078016.0,1268.030029296875
2018-03-06 00:00:00,BCH-USD,1264.18994140625,1206.0400390625,1264.18994140625,1179.8499755859375,401782016.0,1206.0400390625
2018-03-07 00:00:00,BCH-USD,1205.8399658203125,1092.1600341796875,1218.8399658203125,1043.699951171875,455224992.0,1092.1600341796875
2018-03-08 00:00:00,BCH-USD,1094.6400146484375,1040.2099609375,1113.6099853515625,1006.8599853515625,446519008.0,1040.2099609375
2018-03-09 00:00:00,BCH-USD,1034.68994140625,1067.02001953125,1071.6500244140625,937.9669799804688,510887008.0,1067.02001953125
2018-03-10 00:00:00,BCH-USD,1071.1500244140625,1005.9299926757812,1087.300048828125,994.1900024414062,370367008.0,1005.9299926757812
2018-03-11 00:00:00,BCH-USD,1002.5499877929688,1145.1700439453125,1157.0699462890625,973.35498046875,514167008.0,1145.1700439453125
2018-03-12 00:00:00,BCH-USD,1143.93994140625,1051.280029296875,1152.56005859375,1022.030029296875,425558016.0,1051.280029296875
2018-03-13 00:00:00,BCH-USD,1051.0699462890625,1064.030029296875,1100.0699462890625,999.7520141601562,458028000.0,1064.030029296875
2018-03-14 00:00:00,BCH-USD,1071.5,949.4669799804688,1073.1199951171875,924.406005859375,406616000.0,949.4669799804688
2018-03-15 00:00:00,BCH-USD,949.7680053710938,943.635986328125,954.4110107421875,877.1019897460938,374740992.0,943.635986328125
2018-03-16 00:00:00,BCH-USD,943.6010131835938,977.0349731445312,1053.6300048828125,902.7760009765625,472032992.0,977.0349731445312
2018-03-17 00:00:00,BCH-USD,974.7039794921875,949.7789916992188,1028.72998046875,930.4400024414062,411316000.0,949.7789916992188
2018-03-18 00:00:00,BCH-USD,948.2760009765625,938.114990234375,948.2760009765625,851.6129760742188,435070016.0,938.114990234375
2018-03-19 00:00:00,BCH-USD,942.5980224609375,994.6749877929688,997.2760009765625,915.5139770507812,425419008.0,994.6749877929688
2018-03-20 00:00:00,BCH-USD,998.1699829101562,1059.1199951171875,1072.4200439453125,958.5130004882812,503262016.0,1059.1199951171875
2018-03-21 00:00:00,BCH-USD,1066.030029296875,1033.449951171875,1082.3499755859375,1016.3699951171875,389291008.0,1033.449951171875
2018-03-22 00:00:00,BCH-USD,1033.260009765625,1011.52001953125,1064.219970703125,992.5549926757812,344283008.0,1011.52001953125
2018-03-23 00:00:00,BCH-USD,1011.8300170898438,1019.4299926757812,1019.4299926757812,966.39697265625,303600000.0,1019.4299926757812
2018-03-24 00:00:00,BCH-USD,1028.1199951171875,982.302978515625,1030.4300537109375,982.302978515625,264080000.0,982.302978515625
2018-03-25 00:00:00,BCH-USD,973.60302734375,966.8759765625,991.072021484375,965.5180053710938,237008000.0,966.8759765625
2018-03-26 00:00:00,BCH-USD,967.89501953125,919.2479858398438,975.6129760742188,887.0020141601562,347366016.0,919.2479858398438
2018-03-27 00:00:00,BCH-USD,916.989990234375,876.3280029296875,926.3829956054688,876.3280029296875,339011008.0,876.3280029296875
2018-03-28 00:00:00,BCH-USD,876.3590087890625,860.52001953125,897.6290283203125,852.8820190429688,337268000.0,860.52001953125
2018-03-29 00:00:00,BCH-USD,861.6099853515625,714.2680053710938,867.31298828125,703.1799926757812,452656000.0,714.2680053710938
2018-03-30 00:00:00,BCH-USD,712.405029296875,697.0120239257812,766.9730224609375,677.5280151367188,416567008.0,697.0120239257812
2018-03-31 00:00:00,BCH-USD,697.6220092773438,685.2470092773438,735.8170166015625,683.9910278320312,306972000.0,685.2470092773438
2018-04-01 00:00:00,BCH-USD,688.0139770507812,643.0269775390625,699.0499877929688,629.9329833984375,318440000.0,643.0269775390625
2018-04-02 00:00:00,BCH-USD,644.4580078125,662.7730102539062,686.0250244140625,641.427978515625,282036000.0,662.7730102539062
2018-04-03 00:00:00,BCH-USD,664.1500244140625,712.8779907226562,719.7730102539062,660.344970703125,303771008.0,712.8779907226562
2018-04-04 00:00:00,BCH-USD,710.4710083007812,649.1959838867188,711.27197265625,638.0089721679688,282960000.0,649.1959838867188
2018-04-05 00:00:00,BCH-USD,648.6279907226562,646.0419921875,655.52197265625,620.10302734375,243988992.0,646.0419921875
2018-04-06 00:00:00,BCH-USD,641.8619995117188,610.426025390625,646.083984375,603.7050170898438,225186000.0,610.426025390625
2018-04-07 00:00:00,BCH-USD,611.2030029296875,640.3460083007812,652.593994140625,610.4110107421875,231143008.0,640.3460083007812
2018-04-08 00:00:00,BCH-USD,640.8920288085938,655.2559814453125,659.8090209960938,640.8920288085938,198906000.0,655.2559814453125
2018-04-09 00:00:00,BCH-USD,656.0910034179688,637.0289916992188,680.5969848632812,627.3170166015625,254947008.0,637.0289916992188
2018-04-10 00:00:00,BCH-USD,637.697021484375,649.6160278320312,657.010986328125,628.8610229492188,225054000.0,649.6160278320312
2018-04-11 00:00:00,BCH-USD,648.8980102539062,666.5800170898438,666.5800170898438,648.8980102539062,252158000.0,666.5800170898438
2018-04-12 00:00:00,BCH-USD,666.3900146484375,734.4819946289062,734.4819946289062,658.9299926757812,417016992.0,734.4819946289062
2018-04-13 00:00:00,BCH-USD,735.7780151367188,738.302001953125,781.1279907226562,725.3980102539062,384095008.0,738.302001953125
2018-04-14 00:00:00,BCH-USD,738.719970703125,738.9849853515625,760.4760131835938,723.219970703125,267415008.0,738.9849853515625
2018-04-15 00:00:00,BCH-USD,741.906982421875,780.8259887695312,785.3519897460938,741.906982421875,327336000.0,780.8259887695312
2018-04-16 00:00:00,BCH-USD,781.1209716796875,766.4730224609375,797.8800048828125,745.7310180664062,382080000.0,766.4730224609375
2018-04-17 00:00:00,BCH-USD,766.697998046875,757.5910034179688,784.4920043945312,755.3809814453125,331700992.0,757.5910034179688
2018-04-18 00:00:00,BCH-USD,758.25,888.9080200195312,893.572021484375,757.3920288085938,634652992.0,888.9080200195312
2018-04-19 00:00:00,BCH-USD,890.6619873046875,968.6380004882812,983.583984375,878.4450073242188,658164992.0,968.6380004882812
2018-04-20 00:00:00,BCH-USD,970.14697265625,1128.02001953125,1142.5,947.8829956054688,1006640000.0,1128.02001953125
2018-04-21 00:00:00,BCH-USD,1126.8599853515625,1154.68994140625,1172.280029296875,1028.030029296875,1093510016.0,1154.68994140625
2018-04-22 00:00:00,BCH-USD,1147.47998046875,1201.219970703125,1250.510009765625,1116.27001953125,968409024.0,1201.219970703125
2018-04-23 00:00:00,BCH-USD,1194.7099609375,1432.260009765625,1443.27001953125,1194.7099609375,1934290048.0,1432.260009765625
2018-04-24 00:00:00,BCH-USD,1434.010009765625,1426.4200439453125,1560.93994140625,1414.1099853515625,2053920000.0,1426.4200439453125
2018-04-25 00:00:00,BCH-USD,1426.7099609375,1284.7900390625,1437.1800537109375,1246.6099853515625,1830969984.0,1284.7900390625
2018-04-26 00:00:00,BCH-USD,1289.5400390625,1420.4100341796875,1420.4100341796875,1250.8599853515625,1281929984.0,1420.4100341796875
2018-04-27 00:00:00,BCH-USD,1422.06005859375,1337.8499755859375,1422.06005859375,1337.8499755859375,905273024.0,1337.8499755859375
2018-04-28 00:00:00,BCH-USD,1337.9599609375,1396.25,1418.6099853515625,1334.27001953125,808801984.0,1396.25
2018-04-29 00:00:00,BCH-USD,1393.989990234375,1440.300048828125,1477.31005859375,1378.010009765625,1049449984.0,1440.300048828125
2018-04-30 00:00:00,BCH-USD,1440.9599609375,1350.050048828125,1440.9599609375,1339.3599853515625,753113984.0,1350.050048828125
2018-05-01 00:00:00,BCH-USD,1348.6400146484375,1351.280029296875,1351.280029296875,1261.5999755859375,774633024.0,1351.280029296875
2018-05-02 00:00:00,BCH-USD,1353.5400390625,1458.719970703125,1480.5799560546875,1326.9100341796875,1165139968.0,1458.719970703125
2018-05-03 00:00:00,BCH-USD,1459.550048828125,1511.969970703125,1536.800048828125,1454.969970703125,1282659968.0,1511.969970703125
2018-05-04 00:00:00,BCH-USD,1501.4000244140625,1517.3299560546875,1538.4599609375,1466.2099609375,960185024.0,1517.3299560546875
2018-05-05 00:00:00,BCH-USD,1516.739990234375,1752.0999755859375,1753.1099853515625,1515.0699462890625,1664400000.0,1752.0999755859375
2018-05-06 00:00:00,BCH-USD,1758.8299560546875,1765.68994140625,1838.489990234375,1670.3399658203125,1946960000.0,1765.68994140625
2018-05-07 00:00:00,BCH-USD,1766.6600341796875,1655.199951171875,1781.469970703125,1590.300048828125,1407629952.0,1655.199951171875
2018-05-08 00:00:00,BCH-USD,1673.0699462890625,1611.93994140625,1693.3499755859375,1569.43994140625,1060739968.0,1611.93994140625
2018-05-09 00:00:00,BCH-USD,1607.8699951171875,1638.3399658203125,1679.030029296875,1484.2900390625,1273219968.0,1638.3399658203125
2018-05-10 00:00:00,BCH-USD,1646.1500244140625,1528.5899658203125,1669.8299560546875,1523.56005859375,1070040000.0,1528.5899658203125
2018-05-11 00:00:00,BCH-USD,1527.489990234375,1371.739990234375,1556.6400146484375,1332.5799560546875,1513260032.0,1371.739990234375
2018-05-12 00:00:00,BCH-USD,1376.050048828125,1472.4000244140625,1501.6500244140625,1284.43994140625,1461449984.0,1472.4000244140625
2018-05-13 00:00:00,BCH-USD,1474.760009765625,1493.1199951171875,1507.8800048828125,1427.0899658203125,921628032.0,1493.1199951171875
2018-05-14 00:00:00,BCH-USD,1489.3299560546875,1431.68994140625,1501.6400146484375,1353.7900390625,1158710016.0,1431.68994140625
2018-05-15 00:00:00,BCH-USD,1430.280029296875,1343.3800048828125,1456.3499755859375,1323.31005859375,939358016.0,1343.3800048828125
2018-05-16 00:00:00,BCH-USD,1341.8900146484375,1280.6199951171875,1359.3599853515625,1241.989990234375,913177984.0,1280.6199951171875
2018-05-17 00:00:00,BCH-USD,1290.219970703125,1206.1700439453125,1335.4100341796875,1185.989990234375,804139008.0,1206.1700439453125
2018-05-18 00:00:00,BCH-USD,1202.199951171875,1207.239990234375,1218.0,1143.1199951171875,876974976.0,1207.239990234375
2018-05-19 00:00:00,BCH-USD,1206.6099853515625,1184.9599609375,1208.989990234375,1159.6600341796875,595862016.0,1184.9599609375
2018-05-20 00:00:00,BCH-USD,1183.199951171875,1291.77001953125,1306.949951171875,1174.969970703125,805598976.0,1291.77001953125
2018-05-21 00:00:00,BCH-USD,1296.030029296875,1233.6400146484375,1301.550048828125,1221.5699462890625,622772992.0,1233.6400146484375
2018-05-22 00:00:00,BCH-USD,1233.699951171875,1141.8599853515625,1233.699951171875,1131.9300537109375,634201984.0,1141.8599853515625
2018-05-23 00:00:00,BCH-USD,1142.25,1005.6099853515625,1153.9100341796875,978.2650146484375,858105984.0,1005.6099853515625
2018-05-24 00:00:00,BCH-USD,1005.010009765625,1071.3599853515625,1078.3599853515625,958.8159790039062,785384000.0,1071.3599853515625
2018-05-25 00:00:00,BCH-USD,1072.739990234375,1017.2999877929688,1073.050048828125,998.5170288085938,620339968.0,1017.2999877929688
2018-05-26 00:00:00,BCH-USD,1015.6799926757812,1012.47998046875,1046.489990234375,1001.1799926757812,486185984.0,1012.47998046875
2018-05-27 00:00:00,BCH-USD,1009.2000122070312,996.9240112304688,1009.7899780273438,982.27197265625,507305984.0,996.9240112304688
2018-05-28 00:00:00,BCH-USD,996.6480102539062,892.1179809570312,1005.6500244140625,884.052001953125,566168000.0,892.1179809570312
2018-05-29 00:00:00,BCH-USD,896.8499755859375,987.6630249023438,1003.510009765625,880.885009765625,688334016.0,987.6630249023438
2018-05-30 00:00:00,BCH-USD,990.0700073242188,984.676025390625,1025.6400146484375,954.8889770507812,591774976.0,984.676025390625
2018-05-31 00:00:00,BCH-USD,983.573974609375,995.343994140625,1027.72998046875,975.4019775390625,705260032.0,995.343994140625
2018-06-01 00:00:00,BCH-USD,995.6610107421875,1002.9199829101562,1010.3400268554688,979.8259887695312,538528000.0,1002.9199829101562
2018-06-02 00:00:00,BCH-USD,1003.3300170898438,1084.780029296875,1093.8599853515625,996.5889892578125,689121024.0,1084.780029296875
2018-06-03 00:00:00,BCH-USD,1083.1300048828125,1170.4000244140625,1190.5699462890625,1074.8199462890625,842262016.0,1170.4000244140625
